order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7932,21,58,Samosa,27/06/24,16:33:19,Cancelled,445
7933,11,56,Samosa,27/02/24,19:36:31,Completed,371
7934,24,17,Burger,10/12/24,16:00:46,Cancelled,277
7935,4,21,Prawn Masala,17/03/23,16:52:26,Pending,155
7936,23,41,Chole Bhature,10/07/24,21:28:02,Cancelled,156
7937,20,6,Prawn Masala,12/11/24,09:48:17,Cancelled,251
7938,20,34,Paneer Butter Masala,14/03/24,02:16:13,Pending,591
7939,16,11,Burger,28/12/23,19:31:39,Cancelled,569
7940,1,51,Samosa,04/02/23,21:28:41,Pending,504
7941,7,42,Burger,24/11/23,03:54:16,Completed,497
7942,31,44,Prawn Masala,25/05/23,06:43:28,Completed,272
7943,29,27,Paneer Lababdar,24/06/24,08:15:01,Pending,548
7944,21,19,Paneer Lababdar,10/10/23,01:32:31,Completed,273
7945,13,64,Paneer Lababdar,17/10/23,09:21:26,Pending,197
7946,20,63,Burger,29/06/24,07:39:59,Pending,279
7947,23,61,Chole Bhature,15/04/24,12:44:25,Pending,530
7948,11,38,Samosa,09/02/24,15:32:17,Pending,440
7949,20,12,Burger,12/12/24,20:34:22,Completed,220
7950,21,47,Burger,14/01/24,11:07:14,Cancelled,316
7951,19,54,Mutton Rogan Josh,10/12/23,11:14:30,Cancelled,574
7952,20,28,Chole Bhature,08/03/24,19:58:49,Pending,558
7953,7,43,Chicken Biryani,04/10/24,08:57:20,Completed,327
7954,25,49,Chicken Biryani,04/12/23,00:01:03,Cancelled,289
7955,26,23,Egg Curry,08/12/23,02:46:31,Pending,513
7956,23,12,Chole Bhature,01/08/24,02:45:15,Cancelled,349
7957,10,16,Chole Bhature,12/02/23,00:19:28,Pending,304
7958,7,2,Prawn Masala,21/09/23,18:19:14,Completed,199
7959,13,19,Prawn Masala,15/07/23,02:54:51,Cancelled,487
7960,26,45,Pasta Alfredo,24/01/23,08:22:39,Pending,276
7961,11,55,Pasta Alfredo,27/01/24,06:31:29,Cancelled,369
7962,17,37,Masala Dosa,29/01/23,00:21:39,Completed,344
7963,25,18,Mutton Rogan Josh,20/02/24,18:05:13,Cancelled,433
7964,2,17,Mutton Rogan Josh,06/12/23,09:01:35,Pending,256
7965,25,18,Mutton Rogan Josh,26/01/24,03:49:52,Pending,291
7966,21,33,Paneer Butter Masala,21/06/24,20:16:05,Completed,460
7967,30,36,Samosa,07/07/23,07:35:53,Cancelled,533
7968,20,30,Samosa,22/02/23,17:49:35,Cancelled,296
7969,20,46,Samosa,02/05/24,19:50:07,Pending,434
7970,21,61,Chole Bhature,21/07/24,22:59:39,Pending,416
7971,18,49,Chole Bhature,16/07/24,11:19:28,Completed,597
7972,14,60,Burger,20/04/23,15:41:18,Pending,281
7973,8,9,Chole Bhature,09/04/24,21:29:07,Cancelled,380
7974,23,59,Pasta Alfredo,13/11/23,18:38:45,Pending,208
7975,22,63,Samosa,21/03/23,06:19:09,Pending,395
7976,27,39,Mutton Rogan Josh,01/04/24,07:27:42,Completed,551
7977,18,2,Paneer Butter Masala,07/07/24,20:01:04,Completed,548
7978,29,6,Mutton Rogan Josh,16/10/23,16:19:56,Pending,277
7979,25,8,Chole Bhature,22/07/24,21:49:08,Completed,389
7980,28,61,Masala Dosa,18/07/23,04:13:56,Pending,583
7981,31,3,Masala Dosa,30/03/23,12:36:42,Pending,479
7982,20,60,Paneer Lababdar,31/03/24,23:21:20,Cancelled,483
7983,5,22,Paneer Lababdar,27/07/24,05:17:59,Completed,196
7984,9,51,Burger,10/08/23,01:39:46,Cancelled,478
7985,10,17,Mutton Rogan Josh,27/03/23,05:02:55,Cancelled,158
7986,19,44,Masala Dosa,01/05/23,03:22:51,Cancelled,168
7987,23,51,Pasta Alfredo,15/02/24,05:10:14,Cancelled,319
7988,3,66,Pasta Alfredo,23/05/24,11:40:23,Cancelled,401
7989,22,32,Pasta Alfredo,21/12/24,15:47:46,Cancelled,183
7990,2,40,Paneer Lababdar,16/04/23,12:00:28,Completed,208
7991,31,67,Chole Bhature,09/01/23,19:29:40,Pending,469
7992,22,42,Pasta Alfredo,04/10/24,06:04:40,Pending,481
7993,23,28,Burger,10/10/23,01:34:12,Completed,427
7994,6,31,Burger,01/02/24,17:41:26,Cancelled,504
7995,5,65,Chole Bhature,22/06/24,02:26:46,Cancelled,424
7996,14,33,Chole Bhature,04/08/24,16:15:21,Cancelled,288
7997,15,22,Burger,07/07/24,23:04:27,Completed,362
7998,17,32,Masala Dosa,23/05/24,08:20:57,Cancelled,378
7999,18,14,Masala Dosa,15/05/24,22:35:24,Cancelled,161
8000,14,17,Paneer Butter Masala,28/01/23,09:20:27,Cancelled,359
8001,12,56,Chole Bhature,29/12/23,23:48:35,Completed,522
8002,6,67,Egg Curry,13/11/23,04:15:07,Cancelled,429
8003,25,22,Egg Curry,07/11/24,22:41:31,Cancelled,506
8004,8,32,Paneer Lababdar,23/09/23,16:43:17,Completed,548
8005,6,35,Masala Dosa,10/05/23,15:07:10,Completed,340
8006,22,40,Prawn Masala,03/12/24,16:44:49,Pending,577
8007,22,19,Samosa,26/03/23,20:42:05,Pending,373
8008,9,27,Chole Bhature,22/06/23,18:42:40,Cancelled,225
8009,5,47,Prawn Masala,09/06/24,10:36:40,Pending,402
8010,29,49,Mutton Rogan Josh,23/04/24,10:55:12,Completed,535
8011,8,61,Pasta Alfredo,01/05/23,10:46:03,Cancelled,352
8012,3,30,Egg Curry,13/01/23,03:50:04,Cancelled,339
8013,17,66,Pasta Alfredo,21/04/23,01:34:14,Cancelled,313
8014,12,33,Paneer Butter Masala,27/08/23,04:20:09,Completed,345
8015,4,65,Mutton Rogan Josh,25/04/23,09:18:16,Pending,496
8016,14,67,Chole Bhature,30/01/23,18:33:03,Pending,418
8017,3,59,Chicken Biryani,01/06/24,17:52:43,Pending,514
8018,22,39,Burger,08/10/24,11:04:56,Pending,173
8019,31,65,Prawn Masala,13/03/24,18:32:47,Pending,511
8020,3,67,Burger,24/02/23,01:53:28,Cancelled,496
8021,24,41,Chole Bhature,26/08/24,02:53:19,Completed,398
8022,12,52,Masala Dosa,15/11/24,21:56:15,Pending,464
8023,8,65,Chole Bhature,04/03/24,09:20:39,Completed,296
8024,11,4,Pasta Alfredo,21/06/23,22:16:00,Completed,317
8025,21,41,Egg Curry,04/09/23,02:41:02,Completed,387
8026,17,38,Egg Curry,23/04/23,18:15:14,Completed,321
8027,25,21,Egg Curry,22/03/23,05:12:25,Cancelled,394
8028,21,59,Paneer Butter Masala,18/06/24,19:24:40,Pending,205
8029,28,10,Mutton Rogan Josh,04/06/23,08:59:11,Pending,544
8030,11,19,Masala Dosa,13/04/24,12:49:53,Cancelled,427
8031,22,42,Prawn Masala,14/12/24,18:44:29,Pending,574
8032,3,64,Burger,24/07/23,20:17:45,Completed,536
8033,7,27,Chole Bhature,26/04/23,11:59:32,Cancelled,152
8034,6,52,Prawn Masala,22/03/23,08:42:51,Cancelled,372
8035,27,60,Chole Bhature,09/10/24,09:33:21,Cancelled,300
8036,17,4,Paneer Butter Masala,10/08/24,08:39:31,Completed,342
8037,1,37,Paneer Butter Masala,05/10/23,16:27:48,Cancelled,287
8038,29,2,Mutton Rogan Josh,28/12/23,19:52:46,Completed,163
8039,2,11,Samosa,06/12/23,03:21:58,Pending,334
8040,10,34,Pasta Alfredo,06/08/23,19:26:30,Cancelled,591
8041,2,60,Paneer Lababdar,27/01/24,19:19:16,Completed,197
8042,1,9,Chole Bhature,24/10/24,08:31:29,Cancelled,568
8043,5,17,Chicken Biryani,15/01/23,09:47:51,Cancelled,385
8044,10,25,Paneer Butter Masala,23/01/24,11:45:26,Cancelled,538
8045,29,40,Prawn Masala,01/01/23,15:48:41,Cancelled,290
8046,16,15,Masala Dosa,31/01/24,01:20:21,Completed,314
8047,1,29,Pasta Alfredo,07/11/23,21:54:42,Pending,257
8048,21,58,Mutton Rogan Josh,25/09/24,21:48:44,Cancelled,214
8049,24,61,Chicken Biryani,14/03/24,06:58:16,Pending,299
8050,10,51,Paneer Butter Masala,13/10/24,09:08:21,Completed,583
8051,26,34,Chicken Biryani,23/05/24,23:45:02,Completed,288
8052,20,54,Mutton Rogan Josh,15/11/24,04:15:40,Pending,360
8053,8,66,Burger,12/03/23,11:45:07,Pending,502
8054,9,47,Prawn Masala,31/01/24,07:41:25,Cancelled,264
8055,11,5,Paneer Butter Masala,21/12/24,04:04:15,Pending,214
8056,22,38,Prawn Masala,29/01/24,03:10:22,Pending,282
8057,5,58,Egg Curry,16/05/24,23:44:49,Completed,443
8058,8,60,Mutton Rogan Josh,06/01/23,23:39:27,Pending,183
8059,17,50,Chole Bhature,21/03/23,21:29:47,Cancelled,519
8060,29,59,Egg Curry,09/01/24,18:56:44,Pending,573
8061,28,20,Paneer Butter Masala,17/08/23,16:55:58,Completed,576
8062,10,46,Pasta Alfredo,17/03/24,06:05:19,Completed,489
8063,12,30,Pasta Alfredo,23/02/23,16:20:16,Pending,498
8064,20,14,Chicken Biryani,20/07/23,03:51:56,Pending,313
8065,31,49,Paneer Lababdar,24/06/23,05:44:27,Pending,236
8066,19,27,Egg Curry,11/03/23,23:51:28,Cancelled,313
8067,23,19,Mutton Rogan Josh,08/01/24,08:15:51,Pending,574
8068,19,34,Prawn Masala,05/06/23,09:44:12,Completed,242
8069,15,27,Paneer Lababdar,20/05/23,15:49:38,Cancelled,201
8070,27,60,Mutton Rogan Josh,21/04/24,16:15:19,Pending,540
8071,1,59,Egg Curry,14/12/24,22:55:31,Cancelled,398
8072,2,4,Mutton Rogan Josh,19/03/24,16:44:20,Pending,271
8073,23,56,Egg Curry,24/03/23,15:16:48,Completed,554
8074,31,1,Paneer Lababdar,16/01/24,00:33:19,Completed,221
8075,28,39,Paneer Butter Masala,25/01/23,09:42:40,Completed,556
8076,5,38,Samosa,18/09/24,07:22:07,Pending,450
8077,24,31,Samosa,23/07/23,17:01:26,Cancelled,180
8078,29,56,Masala Dosa,03/06/24,01:51:42,Completed,564
8079,7,16,Samosa,18/12/23,17:32:52,Completed,247
8080,14,63,Samosa,08/01/23,14:04:11,Cancelled,328
8081,2,41,Pasta Alfredo,30/03/24,23:24:58,Pending,264
8082,10,44,Masala Dosa,16/09/23,09:34:43,Completed,390
8083,20,25,Chole Bhature,25/08/24,04:07:08,Completed,349
8084,21,47,Egg Curry,18/06/23,10:29:27,Cancelled,436
8085,16,35,Samosa,10/04/24,00:22:02,Cancelled,518
8086,8,60,Paneer Butter Masala,20/02/23,22:11:58,Cancelled,312
8087,15,22,Pasta Alfredo,25/09/24,12:36:18,Pending,424
8088,26,61,Masala Dosa,29/02/24,22:45:29,Cancelled,426
8089,16,43,Pasta Alfredo,14/07/24,11:19:03,Cancelled,522
8090,2,22,Mutton Rogan Josh,28/11/23,10:38:19,Pending,366
8091,17,45,Burger,13/12/23,04:38:28,Cancelled,156
8092,3,62,Masala Dosa,08/09/24,02:54:50,Cancelled,581
8093,31,14,Burger,29/08/24,21:18:11,Cancelled,245
8094,26,23,Mutton Rogan Josh,19/08/23,10:43:51,Cancelled,242
8095,12,62,Paneer Lababdar,31/01/23,07:20:43,Pending,208
8096,12,66,Egg Curry,28/03/23,22:07:03,Cancelled,443
8097,5,31,Paneer Butter Masala,16/11/24,17:11:22,Cancelled,158
8098,16,39,Chole Bhature,25/07/23,08:19:31,Completed,193
8099,12,51,Burger,20/08/24,14:04:12,Completed,389
8100,24,32,Mutton Rogan Josh,12/06/24,03:45:24,Cancelled,478
8101,13,9,Pasta Alfredo,12/01/23,14:01:32,Cancelled,470
8102,28,39,Samosa,20/09/24,08:22:46,Pending,550
8103,4,43,Masala Dosa,15/06/24,15:52:25,Pending,208
8104,21,68,Chicken Biryani,19/07/23,21:20:08,Cancelled,254
8105,25,2,Prawn Masala,18/11/24,00:33:58,Pending,182
8106,13,55,Prawn Masala,14/06/23,21:51:18,Completed,384
8107,24,29,Egg Curry,02/11/23,05:35:19,Pending,262
8108,11,15,Samosa,01/03/23,06:28:27,Completed,187
8109,9,36,Pasta Alfredo,04/01/24,21:15:30,Cancelled,569
8110,5,50,Samosa,15/11/24,12:23:33,Cancelled,396
8111,16,26,Burger,10/11/24,06:34:52,Completed,461
8112,14,22,Samosa,27/01/24,05:47:21,Completed,418
8113,11,61,Masala Dosa,29/08/24,09:43:56,Completed,405
8114,4,2,Masala Dosa,28/05/24,06:32:18,Completed,588
8115,3,59,Pasta Alfredo,12/04/23,06:26:59,Pending,167
8116,27,9,Paneer Lababdar,24/08/24,16:04:18,Completed,236
8117,16,40,Burger,26/04/23,10:18:41,Completed,235
8118,26,52,Samosa,13/03/24,00:44:41,Cancelled,312
8119,26,58,Samosa,17/03/24,07:11:44,Pending,458
8120,9,49,Paneer Butter Masala,29/05/24,21:01:55,Cancelled,334
8121,30,35,Chicken Biryani,03/08/23,03:05:21,Completed,431
8122,7,27,Paneer Butter Masala,07/08/24,05:32:55,Cancelled,359
8123,8,39,Prawn Masala,27/09/23,03:07:14,Cancelled,319
8124,20,58,Masala Dosa,22/12/24,00:40:14,Pending,315
8125,26,13,Chicken Biryani,03/08/23,01:11:09,Cancelled,475
8126,28,59,Masala Dosa,05/10/24,14:17:04,Completed,537
8127,17,54,Masala Dosa,26/02/24,19:24:05,Completed,314
8128,16,17,Samosa,26/08/24,00:08:11,Pending,278
8129,19,21,Egg Curry,10/04/24,05:57:09,Pending,280
8130,14,26,Burger,02/01/24,19:16:28,Pending,366
8131,19,15,Chole Bhature,13/04/24,04:14:40,Pending,312
8132,32,2,Prawn Masala,24/10/24,08:08:29,Cancelled,559
8133,21,22,Mutton Rogan Josh,11/06/24,01:26:42,Completed,151
8134,14,17,Egg Curry,30/11/23,16:50:15,Pending,395
8135,15,67,Chole Bhature,24/06/23,15:04:08,Cancelled,262
8136,21,25,Mutton Rogan Josh,10/04/24,09:29:54,Cancelled,503
8137,31,62,Paneer Butter Masala,02/01/24,08:33:54,Completed,246
8138,6,8,Paneer Butter Masala,10/09/24,01:41:37,Cancelled,518
8139,17,39,Masala Dosa,24/01/24,04:00:58,Cancelled,255
8140,32,17,Chole Bhature,31/07/23,12:37:13,Cancelled,596
8141,3,51,Paneer Butter Masala,24/01/23,22:07:45,Completed,251
8142,21,66,Prawn Masala,11/11/24,19:28:27,Completed,298
8143,16,4,Mutton Rogan Josh,15/04/23,15:44:39,Cancelled,293
8144,7,37,Chole Bhature,13/06/23,23:10:45,Cancelled,541
8145,7,27,Samosa,11/07/24,18:03:40,Pending,489
8146,30,5,Mutton Rogan Josh,01/04/23,13:48:03,Pending,535
8147,32,13,Egg Curry,14/01/23,23:04:41,Pending,515
8148,24,56,Prawn Masala,18/11/23,02:08:38,Completed,409
8149,7,55,Chole Bhature,06/05/23,00:09:05,Cancelled,441
8150,32,24,Burger,20/03/23,06:25:04,Completed,343
8151,25,20,Burger,18/03/23,09:28:37,Pending,188
8152,5,2,Paneer Butter Masala,15/10/23,02:53:35,Completed,473
8153,4,20,Prawn Masala,26/02/24,12:54:39,Pending,515
8154,14,59,Paneer Butter Masala,06/01/23,06:11:32,Completed,252
8155,14,28,Egg Curry,08/05/23,03:31:00,Pending,498
8156,1,46,Chicken Biryani,01/07/24,22:13:17,Cancelled,389
8157,17,34,Chole Bhature,20/10/23,01:40:28,Pending,264
8158,8,7,Paneer Butter Masala,21/03/24,05:18:05,Pending,529
8159,17,61,Prawn Masala,05/03/23,16:04:37,Cancelled,190
8160,19,23,Pasta Alfredo,08/10/24,16:25:24,Pending,493
8161,32,35,Pasta Alfredo,17/04/23,11:33:07,Pending,417
8162,32,19,Burger,11/02/23,08:54:14,Pending,275
8163,23,3,Chole Bhature,25/03/23,06:52:40,Completed,247
8164,6,25,Samosa,05/08/23,03:54:20,Pending,207
8165,30,22,Burger,11/03/23,17:50:31,Cancelled,159
8166,11,3,Paneer Lababdar,07/03/24,13:38:44,Pending,339
8167,9,67,Chole Bhature,26/04/24,01:19:33,Completed,336
8168,29,25,Chicken Biryani,02/02/23,06:55:45,Completed,553
8169,11,43,Mutton Rogan Josh,15/06/23,23:49:12,Cancelled,593
8170,2,64,Paneer Lababdar,29/04/24,20:32:30,Completed,537
8171,23,1,Chicken Biryani,25/11/23,06:15:52,Pending,527
8172,27,49,Paneer Butter Masala,10/10/24,13:48:17,Cancelled,210
8173,18,62,Burger,06/09/24,16:28:22,Pending,476
8174,15,34,Masala Dosa,21/09/24,00:51:41,Completed,346
8175,28,61,Prawn Masala,23/07/23,03:21:19,Completed,300
8176,30,56,Chole Bhature,10/03/23,07:26:46,Cancelled,308
8177,14,51,Burger,26/08/23,10:53:58,Pending,327
8178,4,1,Prawn Masala,26/10/23,23:08:18,Pending,576
8179,29,41,Mutton Rogan Josh,09/09/23,18:21:05,Pending,354
8180,27,4,Chole Bhature,25/02/24,23:48:03,Completed,564
8181,28,65,Egg Curry,01/02/24,01:19:05,Completed,384
8182,21,40,Pasta Alfredo,05/05/23,13:14:45,Pending,499
8183,7,42,Paneer Lababdar,19/03/24,21:55:00,Pending,261
8184,20,41,Mutton Rogan Josh,07/02/24,18:03:12,Pending,224
8185,29,20,Masala Dosa,17/02/24,21:08:38,Pending,258
8186,30,19,Samosa,23/05/23,08:50:08,Completed,410
8187,12,1,Prawn Masala,23/02/24,06:52:57,Completed,294
8188,25,37,Paneer Butter Masala,17/10/24,02:51:06,Pending,478
8189,9,8,Egg Curry,17/11/23,21:12:50,Cancelled,397
8190,20,7,Burger,06/10/24,01:10:19,Cancelled,357
8191,21,38,Paneer Lababdar,05/01/23,05:34:24,Completed,535
8192,25,33,Chicken Biryani,10/06/23,00:19:42,Completed,409
8193,31,44,Mutton Rogan Josh,02/12/24,05:26:10,Cancelled,288
8194,27,66,Paneer Butter Masala,08/02/24,03:28:49,Completed,234
8195,32,20,Paneer Lababdar,19/02/24,08:06:34,Completed,180
8196,25,18,Paneer Lababdar,14/03/23,10:47:09,Pending,415
8197,29,8,Masala Dosa,18/08/24,19:59:54,Cancelled,232
8198,6,62,Mutton Rogan Josh,19/01/23,23:09:35,Cancelled,557
8199,3,28,Chole Bhature,30/05/24,10:57:26,Pending,214
8200,32,65,Pasta Alfredo,25/07/23,07:31:01,Cancelled,456
8201,2,11,Chicken Biryani,14/09/24,18:41:56,Pending,593
8202,8,5,Samosa,26/07/24,10:24:58,Cancelled,248
8203,22,19,Mutton Rogan Josh,26/05/24,14:32:27,Cancelled,483
8204,4,38,Chicken Biryani,18/09/23,22:00:18,Completed,184
8205,2,27,Burger,28/07/23,10:44:22,Completed,270
8206,21,3,Egg Curry,12/07/24,23:32:46,Pending,292
8207,10,62,Mutton Rogan Josh,27/02/23,01:50:45,Cancelled,539
8208,27,63,Chicken Biryani,30/06/24,09:24:46,Pending,337
8209,19,33,Burger,08/11/24,21:43:03,Cancelled,274
8210,12,48,Paneer Butter Masala,02/08/24,21:35:16,Cancelled,564
8211,15,41,Prawn Masala,23/11/24,03:10:39,Completed,510
8212,17,15,Masala Dosa,13/07/24,23:24:47,Completed,481
8213,18,47,Samosa,05/04/23,20:47:37,Completed,439
8214,14,16,Chole Bhature,10/04/24,22:01:35,Completed,244
8215,21,20,Chole Bhature,10/01/24,08:46:34,Pending,445
8216,11,11,Prawn Masala,06/11/23,07:39:52,Cancelled,178
8217,20,67,Chicken Biryani,27/03/23,18:56:23,Cancelled,473
8218,31,43,Prawn Masala,12/08/24,07:38:58,Completed,364
8219,5,27,Masala Dosa,11/03/23,10:18:37,Cancelled,560
8220,2,22,Pasta Alfredo,18/10/24,18:06:31,Cancelled,583
8221,16,33,Paneer Lababdar,18/02/24,00:33:03,Completed,587
8222,30,63,Samosa,19/03/23,18:56:32,Completed,259
8223,9,40,Masala Dosa,22/04/23,13:55:09,Pending,299
8224,5,43,Masala Dosa,12/10/24,20:12:00,Cancelled,365
8225,25,59,Egg Curry,29/08/24,22:07:14,Pending,177
8226,28,14,Chole Bhature,17/10/24,19:19:59,Cancelled,436
8227,22,30,Masala Dosa,22/10/23,08:41:17,Cancelled,334
8228,14,55,Paneer Lababdar,28/12/23,17:39:32,Cancelled,262
8229,29,59,Paneer Lababdar,14/07/24,13:10:11,Cancelled,504
8230,4,31,Mutton Rogan Josh,17/10/24,09:31:22,Cancelled,365
8231,22,53,Samosa,19/04/24,08:01:04,Completed,537
8232,4,3,Paneer Butter Masala,10/12/23,18:27:03,Cancelled,597
8233,1,4,Burger,19/06/24,18:51:11,Pending,324
8234,26,18,Prawn Masala,20/01/24,21:13:07,Pending,185
8235,29,59,Prawn Masala,03/08/24,19:42:24,Completed,519
8236,3,2,Samosa,20/01/23,13:07:54,Pending,451
8237,15,28,Chicken Biryani,19/09/23,05:12:29,Cancelled,537
8238,18,4,Samosa,29/05/23,07:35:17,Completed,265
8239,15,65,Paneer Butter Masala,11/03/24,23:51:07,Cancelled,318
8240,26,67,Samosa,31/03/23,04:48:03,Cancelled,172
8241,8,14,Prawn Masala,26/05/24,22:24:04,Completed,492
8242,25,29,Mutton Rogan Josh,19/02/23,19:36:47,Pending,290
8243,10,1,Paneer Butter Masala,28/10/23,19:12:00,Pending,433
8244,31,35,Paneer Butter Masala,17/02/24,10:33:41,Pending,564
8245,15,24,Pasta Alfredo,03/03/23,17:40:28,Completed,368
8246,23,32,Mutton Rogan Josh,26/08/24,06:55:07,Cancelled,387
8247,25,14,Mutton Rogan Josh,02/01/23,23:37:19,Cancelled,443
8248,28,6,Pasta Alfredo,15/02/23,01:36:35,Completed,574
8249,27,38,Paneer Lababdar,20/06/24,03:22:06,Pending,391
8250,13,3,Mutton Rogan Josh,18/11/24,12:09:10,Pending,533
8251,28,50,Pasta Alfredo,21/08/23,09:02:13,Completed,395
8252,1,5,Paneer Lababdar,11/01/24,05:26:57,Pending,319
8253,2,30,Paneer Lababdar,18/08/24,19:39:12,Pending,524
8254,16,19,Masala Dosa,02/05/23,00:50:44,Cancelled,179
8255,21,51,Paneer Lababdar,07/10/24,17:57:48,Completed,511
8256,28,64,Paneer Butter Masala,20/09/24,14:16:58,Pending,268
8257,16,40,Paneer Lababdar,03/06/24,17:50:46,Cancelled,187
8258,8,37,Burger,16/10/23,05:18:39,Completed,372
8259,15,49,Paneer Lababdar,30/06/24,19:56:57,Cancelled,262
8260,6,11,Masala Dosa,22/07/24,23:56:59,Pending,265
8261,8,47,Masala Dosa,29/07/23,13:14:37,Cancelled,168
8262,5,32,Chicken Biryani,25/03/23,03:03:37,Cancelled,554
8263,19,26,Samosa,29/10/24,14:48:47,Completed,330
8264,29,60,Egg Curry,11/08/23,05:16:38,Cancelled,402
8265,18,29,Prawn Masala,02/09/23,09:53:59,Pending,206
8266,23,10,Egg Curry,26/06/24,05:29:03,Pending,191
8267,7,25,Samosa,10/06/24,06:50:11,Pending,380
8268,2,21,Masala Dosa,13/04/23,21:04:57,Pending,248
8269,31,44,Samosa,19/04/23,16:38:19,Completed,397
8270,23,60,Paneer Lababdar,21/04/24,17:17:09,Pending,268
8271,7,39,Pasta Alfredo,08/05/24,14:43:04,Completed,369
8272,24,34,Mutton Rogan Josh,01/05/24,02:02:52,Cancelled,350
8273,23,26,Pasta Alfredo,10/02/24,08:44:07,Completed,361
8274,17,50,Paneer Butter Masala,05/11/24,01:14:00,Completed,499
8275,23,57,Chicken Biryani,21/01/24,18:51:42,Cancelled,164
8276,27,55,Burger,30/07/23,02:39:13,Completed,459
8277,9,7,Egg Curry,24/08/24,19:09:13,Cancelled,153
8278,9,13,Burger,21/08/23,23:13:45,Cancelled,271
8279,4,55,Pasta Alfredo,19/06/23,17:59:59,Cancelled,302
8280,14,66,Chole Bhature,23/11/23,16:18:54,Completed,589
8281,14,36,Samosa,15/05/24,21:17:47,Cancelled,414
8282,2,57,Paneer Lababdar,31/07/23,14:22:51,Completed,431
8283,1,49,Prawn Masala,06/02/24,09:16:26,Completed,503
8284,19,61,Burger,27/10/24,13:50:35,Completed,502
8285,13,68,Burger,13/08/23,12:03:21,Pending,185
8286,29,51,Paneer Butter Masala,29/10/23,11:18:11,Completed,594
8287,25,47,Chicken Biryani,13/06/24,10:52:30,Pending,186
8288,3,29,Pasta Alfredo,27/03/24,11:52:25,Completed,496
8289,1,14,Egg Curry,16/08/24,00:13:54,Pending,390
8290,31,35,Egg Curry,26/08/24,15:21:58,Completed,247
8291,7,64,Paneer Lababdar,30/04/23,03:58:17,Pending,284
8292,26,40,Prawn Masala,23/06/23,13:02:18,Cancelled,154
8293,6,25,Mutton Rogan Josh,11/12/24,10:13:03,Cancelled,468
8294,21,11,Prawn Masala,31/05/24,09:26:40,Completed,197
8295,13,4,Pasta Alfredo,11/01/24,04:02:04,Pending,301
8296,16,59,Pasta Alfredo,16/04/23,19:16:10,Cancelled,230
8297,13,8,Samosa,23/06/24,07:49:32,Cancelled,359
8298,24,29,Pasta Alfredo,02/01/24,16:36:53,Completed,400
8299,17,42,Samosa,04/03/23,08:36:01,Pending,338
8300,17,34,Paneer Lababdar,05/05/24,22:41:06,Pending,200
8301,18,18,Chicken Biryani,04/07/23,07:58:48,Cancelled,594
8302,29,39,Paneer Lababdar,28/06/24,16:36:08,Cancelled,356
8303,25,9,Paneer Lababdar,19/11/24,00:35:39,Pending,459
8304,15,45,Samosa,08/03/24,11:54:28,Completed,318
8305,18,67,Chicken Biryani,14/11/24,19:18:36,Pending,455
8306,32,18,Chicken Biryani,14/06/23,00:07:11,Cancelled,499
8307,9,58,Chole Bhature,15/11/24,00:49:57,Cancelled,209
8308,27,59,Samosa,03/07/23,14:57:57,Completed,291
8309,26,1,Chole Bhature,24/10/23,12:32:42,Pending,486
8310,14,44,Burger,12/12/23,23:36:46,Cancelled,166
8311,25,1,Paneer Lababdar,10/02/23,22:30:14,Cancelled,220
8312,7,40,Chicken Biryani,21/08/24,14:31:09,Pending,260
8313,27,6,Egg Curry,16/07/23,16:45:35,Completed,174
8314,14,33,Paneer Butter Masala,09/07/24,07:30:51,Cancelled,508
8315,16,24,Masala Dosa,26/04/23,08:48:27,Pending,434
8316,30,11,Prawn Masala,15/09/23,01:15:21,Completed,275
8317,21,48,Chicken Biryani,12/07/24,22:09:07,Completed,517
8318,23,19,Masala Dosa,08/06/23,17:55:09,Completed,241
8319,20,41,Chole Bhature,03/02/24,17:27:53,Completed,519
8320,31,10,Prawn Masala,13/10/23,17:08:31,Completed,529
8321,22,24,Masala Dosa,15/08/24,06:29:36,Pending,227
8322,3,61,Paneer Lababdar,06/05/23,16:56:16,Completed,544
8323,31,63,Paneer Lababdar,18/10/23,01:04:13,Pending,593
8324,21,4,Masala Dosa,27/10/23,07:48:01,Pending,243
8325,17,9,Mutton Rogan Josh,31/01/23,17:25:00,Pending,395
8326,22,3,Paneer Lababdar,14/04/24,13:30:23,Pending,434
8327,16,3,Paneer Lababdar,24/08/23,08:11:46,Completed,551
8328,13,65,Paneer Lababdar,26/02/23,18:37:56,Completed,156
8329,26,54,Paneer Lababdar,04/04/24,01:41:26,Pending,235
8330,22,60,Chicken Biryani,08/06/23,05:15:16,Cancelled,158
8331,12,13,Chicken Biryani,18/05/23,05:52:22,Completed,261
8332,2,65,Egg Curry,10/08/23,15:51:01,Cancelled,161
8333,19,1,Mutton Rogan Josh,30/07/24,14:45:29,Completed,447
8334,4,16,Prawn Masala,26/04/23,22:19:50,Pending,450
8335,10,54,Egg Curry,24/03/24,22:16:49,Completed,404
8336,21,28,Egg Curry,07/03/23,13:49:35,Pending,559
8337,31,14,Pasta Alfredo,03/09/24,22:14:37,Pending,180
8338,31,7,Paneer Butter Masala,01/03/23,09:22:48,Cancelled,384
8339,23,54,Pasta Alfredo,06/12/23,20:07:47,Pending,285
8340,27,54,Chicken Biryani,17/03/23,05:06:31,Pending,453
