delivery_id,order_id,delivery_status,delivery_time,rider_id
8096,2785,Order,13:17:45,18
8097,2590,Not Delivered,02:42:28,28
8098,2163,Not Delivered,05:41:07,6
8099,2395,Order,14:45:25,14
8100,821,Not Delivered,14:55:35,5
8101,2236,Delivered,22:06:34,12
8102,9543,Order,15:56:05,3
8103,3678,Order,12:51:45,30
8104,6696,Order,19:59:28,15
8105,8726,Order,01:21:12,25
8106,5729,Order,04:41:06,31
8107,9567,Not Delivered,04:07:31,12
8108,8317,Not Delivered,11:30:48,9
8109,9308,Order,23:58:05,30
8110,1866,Order,06:19:42,3
8111,9885,Not Delivered,09:07:14,2
8112,782,Not Delivered,23:52:06,3
8113,1025,Not Delivered,08:28:29,6
8114,8084,Delivered,03:31:16,25
8115,7882,Not Delivered,23:36:06,3
8116,2054,Order,22:35:41,24
8117,8855,Delivered,17:57:58,21
8118,5535,Not Delivered,17:21:00,30
8119,9098,Not Delivered,11:39:23,10
8120,39,Order,04:20:21,8
8121,208,Not Delivered,22:57:39,19
8122,2611,Order,20:18:54,13
8123,4292,Delivered,06:52:38,20
8124,5006,Delivered,15:46:07,23
8125,1324,Not Delivered,06:37:55,29
8126,6298,Not Delivered,00:35:35,1
8127,3381,Delivered,15:27:47,28
8128,2382,Order,08:27:07,9
8129,8657,Order,16:35:11,27
8130,8489,Not Delivered,15:25:17,2
8131,3124,Delivered,16:31:54,17
8132,1186,Order,06:47:38,21
8133,6716,Order,05:19:37,21
8134,5258,Delivered,11:00:56,27
8135,5439,Order,08:34:32,18
8136,9109,Order,22:12:54,5
8137,953,Delivered,09:15:29,25
8138,1746,Not Delivered,07:06:46,33
8139,9101,Not Delivered,17:55:01,24
8140,7896,Not Delivered,06:54:35,8
8141,3831,Not Delivered,11:41:59,7
8142,6963,Not Delivered,05:58:03,31
8143,6205,Delivered,15:51:20,16
8144,1071,Not Delivered,03:47:41,24
8145,1237,Delivered,20:22:01,27
8146,1499,Order,00:07:48,26
8147,5771,Order,09:33:18,2
8148,8389,Order,23:20:20,33
8149,5026,Not Delivered,02:28:51,28
8150,4287,Delivered,16:42:13,12
8151,9709,Order,01:26:47,20
8152,3434,Not Delivered,12:57:57,7
8153,4309,Delivered,06:12:55,30
8154,4086,Order,14:33:56,27
8155,4237,Not Delivered,21:32:25,24
8156,317,Not Delivered,17:32:15,24
8157,9645,Not Delivered,03:35:58,10
8158,3909,Delivered,07:26:33,8
8159,727,Order,05:22:45,13
8160,7815,Order,08:34:13,24
8161,7798,Delivered,18:51:34,15
8162,6742,Delivered,22:14:42,25
8163,7146,Not Delivered,14:20:59,1
8164,578,Delivered,17:13:56,7
8165,3281,Not Delivered,22:56:37,31
8166,1728,Order,19:24:48,21
8167,7842,Order,10:21:19,31
8168,4713,Delivered,21:27:03,7
8169,5969,Order,16:04:12,30
8170,4417,Delivered,07:50:52,16
8171,4468,Delivered,16:44:32,12
8172,3834,Delivered,17:38:42,22
8173,1436,Order,17:14:05,19
8174,6367,Not Delivered,09:44:54,23
8175,348,Delivered,15:30:35,33
8176,2627,Order,16:35:56,23
8177,1075,Delivered,21:46:03,22
8178,7641,Not Delivered,08:31:34,26
8179,3839,Delivered,17:24:46,4
8180,9354,Delivered,15:19:47,22
8181,8394,Not Delivered,01:40:05,34
8182,4979,Order,12:29:26,3
8183,8391,Not Delivered,12:42:24,6
8184,2463,Delivered,01:05:40,25
8185,3062,Order,17:36:55,33
8186,2615,Delivered,09:34:50,25
8187,8291,Order,20:41:37,22
8188,1209,Not Delivered,05:09:29,33
8189,4305,Order,14:29:13,33
8190,5931,Delivered,12:25:28,9
8191,7370,Delivered,20:40:07,4
8192,3397,Order,19:28:21,11
8193,2985,Not Delivered,09:19:21,13
8194,6847,Delivered,04:53:45,9
8195,6265,Delivered,08:22:35,27
8196,932,Order,02:06:05,2
8197,6522,Order,05:25:38,29
8198,3796,Not Delivered,06:48:28,4
8199,8190,Not Delivered,09:12:30,1
8200,335,Order,23:46:02,27
8201,1866,Not Delivered,10:03:03,21
8202,31,Not Delivered,20:44:55,3
8203,832,Order,06:27:39,31
8204,5228,Order,20:57:50,33
8205,490,Order,10:27:09,9
8206,8496,Not Delivered,01:16:47,1
8207,7033,Delivered,15:39:43,5
8208,9408,Delivered,11:45:10,34
8209,8208,Not Delivered,19:47:18,24
8210,9451,Order,12:34:48,11
8211,3112,Order,03:59:32,10
8212,4839,Order,16:09:43,33
8213,408,Order,15:04:23,32
8214,9329,Not Delivered,07:05:56,13
8215,4539,Not Delivered,19:56:15,17
8216,8685,Order,12:37:20,17
8217,9135,Delivered,01:49:28,4
8218,5954,Order,02:59:07,27
8219,7076,Delivered,00:54:31,3
8220,4207,Not Delivered,00:31:44,15
8221,2438,Order,18:00:02,21
8222,2438,Delivered,07:10:19,7
8223,9643,Order,11:58:08,14
8224,921,Not Delivered,06:50:39,21
8225,8507,Delivered,09:28:42,7
8226,593,Delivered,12:34:30,30
8227,6944,Order,03:53:36,10
8228,2180,Delivered,04:28:08,9
8229,4195,Order,04:12:55,24
8230,5195,Not Delivered,19:18:30,17
8231,3962,Order,04:46:19,23
8232,6274,Order,16:33:03,22
8233,3712,Delivered,15:49:03,10
8234,7450,Delivered,17:23:43,24
8235,8386,Order,06:22:19,26
8236,1203,Not Delivered,01:39:20,34
8237,9118,Not Delivered,06:07:22,9
8238,9157,Not Delivered,16:45:34,33
8239,3815,Delivered,17:16:18,33
8240,3647,Delivered,16:27:56,9
8241,1458,Order,07:39:56,24
8242,1413,Order,10:34:26,33
8243,1406,Delivered,11:58:06,6
8244,9581,Delivered,19:41:01,7
8245,2003,Not Delivered,01:51:53,17
8246,1667,Delivered,14:43:51,10
8247,5295,Order,22:04:14,12
8248,9247,Delivered,09:50:51,3
8249,6022,Order,22:02:30,6
8250,3285,Order,01:30:12,6
8251,8266,Order,11:37:41,6
8252,1844,Not Delivered,22:31:22,18
8253,74,Not Delivered,02:37:16,25
8254,5964,Order,10:31:20,26
8255,7969,Not Delivered,03:32:10,3
8256,9662,Not Delivered,09:13:44,14
8257,3830,Order,05:23:12,27
8258,8439,Not Delivered,05:45:28,28
8259,5159,Not Delivered,12:30:42,1
8260,8493,Order,00:03:21,4
8261,3584,Order,05:35:54,28
8262,2439,Order,09:04:58,26
8263,6503,Not Delivered,12:52:43,33
8264,204,Not Delivered,00:32:19,20
8265,1509,Order,21:03:59,16
8266,7461,Not Delivered,17:32:34,8
8267,4266,Order,14:27:09,10
8268,7228,Order,16:48:26,29
8269,6994,Delivered,17:10:02,7
8270,6290,Not Delivered,16:08:26,4
8271,3167,Delivered,00:22:17,32
8272,553,Order,23:28:14,18
8273,5068,Not Delivered,12:09:18,13
8274,3651,Order,19:36:36,10
8275,5521,Order,13:14:59,21
8276,6549,Not Delivered,02:39:02,2
8277,1975,Not Delivered,09:45:48,32
8278,2228,Delivered,06:01:36,7
8279,6169,Not Delivered,22:04:34,22
8280,7264,Order,23:24:29,3
8281,1704,Not Delivered,17:02:45,34
8282,3770,Not Delivered,19:10:12,16
8283,5598,Delivered,05:14:11,33
8284,2560,Order,00:40:34,11
8285,7930,Order,11:18:03,20
8286,9272,Delivered,12:36:45,23
8287,5196,Not Delivered,12:30:53,21
8288,2973,Order,23:49:31,26
8289,7480,Order,15:16:50,4
8290,1207,Not Delivered,21:55:00,11
8291,1271,Order,04:11:18,6
8292,5042,Delivered,00:34:50,31
8293,8374,Not Delivered,20:36:58,15
8294,5518,Not Delivered,15:05:43,7
8295,6280,Delivered,21:56:38,12
8296,1544,Delivered,05:25:14,19
8297,3051,Delivered,00:50:39,8
8298,1215,Order,23:15:00,29
8299,2857,Order,07:02:36,6
8300,3673,Delivered,16:06:05,3
8301,356,Not Delivered,01:56:57,29
8302,4511,Delivered,13:20:04,2
8303,3161,Delivered,08:12:53,30
8304,4947,Not Delivered,12:31:07,28
8305,4815,Delivered,22:38:59,5
8306,3332,Not Delivered,17:49:50,23
8307,1990,Delivered,11:29:34,31
8308,9891,Delivered,22:27:10,16
8309,1665,Not Delivered,04:17:20,1
8310,3204,Delivered,14:04:18,19
8311,2020,Order,06:57:25,24
8312,2764,Not Delivered,05:46:49,30
8313,5098,Not Delivered,12:18:36,14
8314,4208,Not Delivered,16:10:53,23
8315,4490,Not Delivered,10:46:04,14
8316,5402,Not Delivered,17:58:53,12
8317,5267,Order,03:12:16,25
8318,4917,Not Delivered,05:52:47,30
8319,9800,Not Delivered,21:43:02,30
8320,4016,Order,21:11:09,2
8321,7952,Order,15:23:39,30
8322,8213,Delivered,09:40:28,19
8323,5013,Delivered,06:40:33,6
8324,1529,Order,11:27:23,5
8325,5462,Not Delivered,14:53:11,13
8326,459,Not Delivered,08:45:16,22
8327,4402,Delivered,12:07:39,33
8328,3414,Not Delivered,13:30:38,33
8329,9200,Delivered,00:50:12,3
8330,3742,Delivered,12:04:41,34
8331,2718,Delivered,07:50:01,18
8332,586,Order,20:12:58,16
8333,2399,Order,01:56:00,9
8334,5683,Not Delivered,06:35:35,17
8335,4763,Delivered,04:41:56,31
8336,4446,Order,15:37:30,4
8337,5912,Delivered,17:37:21,23
8338,9199,Delivered,07:13:39,14
8339,959,Delivered,12:52:05,9
8340,2987,Order,13:52:52,17
8341,6345,Order,18:51:33,27
8342,656,Order,20:30:59,20
8343,5206,Not Delivered,01:17:54,26
8344,2832,Delivered,03:27:23,4
8345,1872,Not Delivered,18:40:50,27
8346,3494,Not Delivered,09:26:46,2
8347,8890,Not Delivered,10:33:45,18
8348,5925,Order,23:14:59,12
8349,9445,Not Delivered,05:27:10,13
8350,3431,Delivered,00:58:14,1
8351,6439,Order,11:21:30,20
8352,6625,Delivered,14:46:56,25
8353,6957,Not Delivered,18:39:38,33
8354,2989,Not Delivered,12:31:46,8
8355,4490,Order,10:52:09,28
8356,3971,Delivered,13:17:14,3
8357,8724,Delivered,23:55:07,31
8358,98,Delivered,04:24:40,13
8359,4675,Not Delivered,02:37:55,34
8360,3697,Delivered,18:58:37,4
8361,4595,Order,08:06:20,16
8362,280,Order,03:11:58,23
8363,1002,Order,19:23:20,7
8364,8390,Order,14:56:15,33
8365,8833,Order,12:51:53,7
8366,8446,Delivered,18:15:13,13
8367,5265,Delivered,07:13:35,5
8368,6017,Not Delivered,07:41:52,14
8369,1637,Delivered,21:50:35,11
8370,6758,Delivered,04:44:48,16
8371,2474,Not Delivered,07:40:49,23
8372,7417,Delivered,03:16:24,34
8373,2948,Order,03:53:55,14
8374,4388,Delivered,15:47:27,22
8375,4796,Order,14:07:53,14
8376,9030,Not Delivered,22:26:13,26
8377,1789,Not Delivered,02:01:09,22
8378,2393,Not Delivered,05:03:51,5
8379,2188,Order,14:38:39,25
8380,2763,Order,03:07:10,10
8381,8526,Delivered,04:47:14,30
8382,8889,Not Delivered,10:56:41,31
8383,8435,Delivered,07:02:08,6
8384,1646,Order,19:15:13,1
8385,3326,Delivered,21:43:11,23
8386,1847,Delivered,22:22:15,8
8387,9858,Order,19:07:33,17
8388,6389,Not Delivered,08:43:15,1
8389,9429,Not Delivered,08:38:25,29
8390,4718,Delivered,01:45:45,18
8391,6705,Delivered,09:49:40,13
8392,9654,Not Delivered,09:36:22,14
8393,9565,Delivered,14:58:48,26
8394,9448,Delivered,22:57:52,28
8395,3437,Delivered,07:49:25,28
8396,1934,Delivered,06:36:40,28
8397,7162,Delivered,14:33:17,19
8398,9803,Delivered,06:09:45,9
8399,7709,Delivered,16:20:32,28
8400,9992,Order,09:53:14,14
8401,7843,Not Delivered,00:07:22,17
8402,5162,Order,00:59:20,8
8403,3092,Not Delivered,12:01:08,2
8404,8368,Delivered,08:07:36,31
8405,3674,Delivered,22:21:45,27
8406,5894,Order,22:02:29,25
8407,626,Not Delivered,12:04:22,1
8408,4819,Not Delivered,02:19:42,17
8409,9228,Delivered,16:41:07,12
8410,4954,Not Delivered,12:15:38,22
8411,925,Order,02:08:39,6
8412,3118,Order,14:02:18,4
8413,4731,Not Delivered,01:50:46,25
8414,1649,Not Delivered,10:18:59,12
8415,4178,Order,19:07:20,6
8416,5917,Order,11:14:39,9
8417,9757,Delivered,12:26:14,1
8418,6940,Delivered,19:23:01,20
8419,3959,Order,16:50:34,1
8420,2595,Order,22:51:02,27
8421,4053,Not Delivered,19:58:28,30
8422,6485,Delivered,09:47:06,28
8423,6092,Order,04:09:42,22
8424,767,Not Delivered,11:28:25,30
8425,7036,Delivered,03:11:54,30
8426,7818,Delivered,18:29:02,6
8427,4854,Order,17:05:01,20
8428,783,Order,12:03:18,28
8429,1723,Order,23:43:29,27
8430,5350,Not Delivered,16:55:37,17
8431,5829,Delivered,18:39:15,26
8432,7205,Order,14:09:09,31
8433,7103,Order,01:49:13,21
8434,4020,Order,15:28:42,20
8435,9455,Not Delivered,02:27:28,18
8436,1069,Order,19:40:14,8
8437,214,Order,01:43:22,18
8438,7115,Not Delivered,08:27:46,17
8439,2578,Not Delivered,02:51:54,8
8440,1748,Order,09:54:06,3
8441,1637,Not Delivered,17:43:36,13
8442,3226,Not Delivered,01:38:58,9
8443,7037,Order,19:18:57,2
8444,6060,Delivered,09:14:46,32
8445,6763,Order,00:03:49,14
8446,8464,Order,12:34:21,18
8447,5415,Order,08:49:23,12
8448,2159,Not Delivered,20:35:48,5
8449,2927,Delivered,09:17:55,6
8450,1869,Not Delivered,16:06:38,17
8451,6431,Order,04:42:14,20
8452,1235,Order,23:57:43,32
8453,1833,Delivered,07:59:04,11
8454,9490,Not Delivered,02:40:15,7
8455,7268,Order,08:41:32,25
8456,8381,Order,05:49:27,26
8457,896,Not Delivered,18:44:16,9
8458,5513,Not Delivered,01:40:51,12
8459,7237,Order,11:31:05,10
8460,5433,Not Delivered,04:43:43,28
8461,4945,Delivered,07:30:37,31
8462,5164,Order,07:20:41,1
8463,5950,Delivered,22:58:53,26
8464,3298,Delivered,15:24:19,32
8465,4176,Delivered,10:16:08,23
8466,3773,Delivered,13:16:05,22
8467,1189,Order,23:32:16,14
8468,450,Delivered,12:52:55,22
8469,5574,Not Delivered,03:13:44,27
8470,8872,Delivered,12:49:04,14
8471,7851,Order,16:39:12,34
8472,1358,Not Delivered,08:02:01,19
8473,355,Delivered,16:40:06,27
8474,4924,Not Delivered,22:09:02,8
8475,7263,Not Delivered,16:37:30,31
8476,2313,Not Delivered,06:48:22,10
8477,1201,Order,18:20:36,12
8478,1254,Order,15:17:37,25
8479,4196,Delivered,03:12:57,7
8480,9478,Order,12:37:51,19
8481,5159,Delivered,15:55:25,24
8482,6077,Delivered,18:13:12,18
8483,3150,Delivered,00:07:51,10
8484,772,Order,22:36:21,8
8485,2122,Order,03:31:42,20
8486,3372,Not Delivered,08:29:24,2
8487,994,Not Delivered,01:28:40,24
8488,6634,Order,20:24:51,33
8489,3442,Delivered,17:01:51,32
8490,136,Not Delivered,14:16:09,30
8491,3698,Order,06:17:07,14
8492,921,Order,19:01:59,15
8493,1050,Order,04:57:40,16
8494,8998,Order,16:53:24,34
8495,2694,Not Delivered,17:50:49,1
8496,6503,Delivered,06:56:20,23
8497,6695,Delivered,00:54:27,29
8498,744,Delivered,00:17:34,34
8499,431,Order,17:33:13,25
8500,5010,Order,19:26:11,8
8501,3271,Not Delivered,11:30:11,3
8502,4686,Order,18:51:13,30
8503,7287,Order,15:52:25,14
8504,3349,Delivered,17:52:23,16
8505,3554,Delivered,22:06:04,31
8506,7937,Order,12:23:15,15
8507,9496,Delivered,22:47:25,32
8508,1106,Delivered,14:55:45,32
8509,4796,Delivered,06:29:23,6
8510,1145,Delivered,13:07:01,33
8511,1305,Delivered,07:51:23,14
8512,6594,Order,11:05:58,30
8513,3594,Delivered,14:30:36,21
8514,7553,Not Delivered,05:59:02,30
8515,2620,Order,21:21:09,24
8516,7992,Order,14:48:55,3
8517,7847,Delivered,04:39:38,9
8518,5407,Order,03:17:54,26
8519,7929,Not Delivered,05:31:18,7
8520,9142,Not Delivered,13:19:40,8
8521,4144,Not Delivered,23:59:59,28
8522,9861,Not Delivered,11:59:25,18
8523,1156,Delivered,17:42:12,15
8524,4503,Delivered,21:50:08,11
8525,6326,Order,20:22:10,22
8526,319,Delivered,01:34:36,14
8527,4919,Delivered,18:42:35,29
8528,8617,Delivered,11:33:12,7
8529,5183,Delivered,03:34:35,12
8530,6342,Delivered,22:25:11,16
8531,6492,Not Delivered,09:09:18,1
8532,7994,Delivered,05:53:01,31
8533,4490,Delivered,04:47:58,3
8534,1880,Delivered,15:29:11,13
8535,5460,Delivered,12:16:23,23
8536,1921,Not Delivered,10:36:00,27
8537,7120,Order,02:03:32,5
8538,5077,Order,00:27:02,13
8539,2630,Delivered,08:03:27,3
8540,2245,Order,05:44:39,15
8541,5120,Order,14:50:07,1
8542,5368,Order,20:09:47,18
8543,9218,Order,05:36:20,20
8544,8277,Delivered,23:41:30,21
8545,6349,Order,21:48:05,4
8546,3891,Delivered,23:24:37,9
8547,9957,Delivered,19:48:20,1
8548,2749,Not Delivered,22:56:18,23
8549,8824,Delivered,03:13:09,15
8550,8736,Delivered,16:32:44,1
8551,8474,Not Delivered,03:12:36,11
8552,8277,Delivered,06:37:30,12
8553,855,Not Delivered,12:08:43,27
8554,5606,Delivered,00:09:22,19
8555,4164,Order,00:17:08,24
8556,8294,Delivered,16:12:45,2
8557,78,Order,00:15:34,3
8558,5306,Delivered,04:03:19,34
8559,670,Delivered,23:49:11,11
8560,4018,Order,20:20:32,22
8561,4655,Delivered,08:41:31,31
8562,4758,Order,22:58:42,1
8563,8373,Order,14:59:33,10
8564,941,Delivered,06:36:06,9
8565,8754,Order,04:37:05,16
8566,366,Delivered,09:41:39,28
8567,3615,Delivered,08:57:28,21
8568,9344,Order,11:32:45,27
8569,2525,Not Delivered,19:48:34,27
8570,8125,Order,06:05:10,22
8571,4054,Order,23:57:50,26
8572,5761,Delivered,13:52:51,5
8573,847,Order,16:17:04,11
8574,8229,Delivered,04:11:03,22
8575,5608,Order,21:16:42,17
8576,6922,Not Delivered,15:11:35,2
8577,343,Not Delivered,18:19:50,12
8578,2535,Order,09:58:10,19
8579,6853,Delivered,08:26:09,34
8580,5695,Order,10:54:59,9
8581,3872,Not Delivered,04:38:56,34
8582,634,Not Delivered,13:11:44,33
8583,3514,Delivered,11:32:16,17
8584,2416,Order,18:09:50,16
8585,24,Not Delivered,10:53:24,8
8586,4494,Not Delivered,15:09:59,29
8587,9357,Delivered,18:56:53,13
8588,8390,Order,08:34:27,31
8589,5181,Order,07:56:39,3
8590,6866,Not Delivered,11:28:36,28
8591,9794,Not Delivered,21:36:57,16
8592,9749,Delivered,20:45:58,9
8593,8683,Delivered,15:45:51,28
8594,8737,Order,16:22:22,3
8595,2931,Delivered,14:40:20,25
8596,3186,Order,00:34:26,32
8597,6704,Not Delivered,08:38:22,3
8598,8231,Not Delivered,23:19:15,19
8599,2492,Not Delivered,08:22:30,22
8600,9595,Order,22:37:44,26
8601,688,Not Delivered,03:20:25,24
8602,2028,Delivered,00:58:16,2
8603,9006,Order,01:41:02,10
8604,8662,Not Delivered,14:38:21,4
8605,6837,Order,09:28:41,33
8606,9090,Order,03:12:25,22
8607,9507,Not Delivered,16:36:33,31
8608,5402,Delivered,12:50:24,22
8609,8573,Order,21:29:36,30
8610,6567,Not Delivered,03:20:45,14
8611,4642,Not Delivered,15:52:56,19
8612,2643,Delivered,09:04:29,16
8613,1302,Delivered,16:04:03,15
8614,332,Order,00:39:30,16
8615,9367,Not Delivered,12:50:46,5
8616,3846,Order,05:56:48,4
8617,1141,Not Delivered,11:16:12,3
8618,9281,Not Delivered,18:46:59,4
8619,4908,Order,04:24:48,28
8620,5276,Order,11:41:20,29
8621,2068,Not Delivered,21:45:23,33
8622,433,Order,07:24:11,33
8623,5434,Not Delivered,10:56:52,13
8624,4214,Order,10:38:11,4
8625,3267,Order,08:12:09,12
8626,2419,Order,06:30:19,8
8627,6360,Delivered,02:36:27,11
8628,2798,Not Delivered,08:51:39,2
8629,7869,Not Delivered,20:35:55,7
8630,4720,Delivered,12:22:40,4
8631,7717,Delivered,07:15:55,23
8632,5041,Delivered,04:56:23,11
8633,8307,Delivered,06:16:06,22
8634,6377,Not Delivered,13:35:41,32
8635,9284,Order,06:13:20,19
8636,5509,Order,14:55:51,15
8637,6699,Not Delivered,07:39:22,34
8638,8443,Not Delivered,08:02:18,23
8639,3519,Order,14:19:21,29
8640,8773,Not Delivered,16:45:23,25
8641,7928,Delivered,03:22:13,13
8642,8130,Order,03:40:32,23
8643,268,Not Delivered,22:10:03,16
8644,6888,Delivered,12:12:22,8
8645,7801,Delivered,12:03:04,16
8646,650,Order,23:38:21,23
8647,1079,Not Delivered,14:08:39,20
8648,3632,Delivered,00:37:34,23
8649,120,Not Delivered,22:35:44,28
8650,1725,Not Delivered,19:14:54,12
8651,7840,Order,12:29:07,8
8652,2426,Order,20:27:46,16
8653,6589,Order,04:16:20,34
8654,5956,Not Delivered,18:43:47,3
8655,8393,Delivered,08:04:44,33
8656,2796,Order,12:18:01,2
8657,878,Delivered,16:00:16,18
8658,7449,Delivered,02:52:12,4
8659,7925,Delivered,23:36:51,4
8660,8228,Delivered,12:26:08,13
8661,7681,Delivered,21:17:35,16
8662,1947,Not Delivered,00:38:52,34
8663,7181,Delivered,01:27:23,6
8664,1025,Order,22:34:34,19
8665,2898,Delivered,03:42:12,16
8666,3945,Order,14:19:02,32
8667,515,Not Delivered,15:15:36,32
8668,3359,Not Delivered,08:25:58,2
8669,3431,Order,14:38:54,30
8670,3873,Not Delivered,05:22:11,17
8671,3003,Not Delivered,06:35:38,3
8672,4159,Order,17:39:44,13
8673,4970,Order,05:46:05,20
8674,3945,Not Delivered,06:03:51,9
8675,7520,Not Delivered,23:43:58,21
8676,7862,Delivered,14:11:16,3
8677,9550,Not Delivered,14:43:43,14
8678,9114,Delivered,20:50:25,4
8679,8486,Order,18:26:48,11
8680,8238,Not Delivered,00:46:39,15
8681,4643,Delivered,00:43:11,30
8682,2142,Delivered,21:47:50,30
8683,9829,Not Delivered,13:14:33,6
8684,764,Not Delivered,07:56:32,27
8685,7726,Delivered,00:09:07,10
8686,4428,Delivered,09:14:22,18
8687,366,Order,11:26:50,31
8688,4903,Not Delivered,07:40:23,15
8689,3099,Not Delivered,05:55:57,24
8690,7040,Delivered,17:52:59,29
8691,1870,Order,05:52:21,32
8692,6453,Delivered,12:17:34,29
8693,6525,Order,02:42:29,11
8694,5890,Not Delivered,23:52:02,25
8695,3383,Not Delivered,22:45:45,33
8696,8487,Order,20:08:01,20
8697,5394,Not Delivered,20:40:21,20
8698,2746,Order,01:56:56,9
8699,3325,Not Delivered,14:28:29,14
8700,6173,Order,20:47:14,6
8701,3050,Not Delivered,08:34:38,30
8702,9302,Order,06:31:34,8
8703,3023,Not Delivered,03:26:23,24
8704,7843,Not Delivered,04:42:42,24
8705,5139,Order,01:57:02,33
8706,3993,Not Delivered,01:12:21,18
8707,8312,Order,16:48:54,28
8708,6229,Delivered,05:53:50,1
8709,3848,Order,17:08:41,14
8710,8460,Not Delivered,02:50:54,18
8711,6719,Not Delivered,18:01:36,26
8712,5827,Order,00:57:23,7
8713,2906,Not Delivered,15:06:07,8
8714,3542,Order,05:45:48,26
8715,5772,Delivered,16:31:49,19
8716,5497,Not Delivered,13:09:05,21
8717,5380,Order,07:39:17,13
8718,1258,Order,19:51:54,9
8719,653,Not Delivered,07:22:55,7
8720,5259,Delivered,01:48:25,1
8721,7176,Order,13:06:11,8
8722,234,Delivered,16:51:32,33
8723,43,Order,22:14:49,30
8724,602,Delivered,22:49:35,25
8725,4382,Order,18:43:43,21
8726,5769,Delivered,20:58:46,27
8727,34,Order,11:55:24,19
8728,1203,Order,16:40:25,29
8729,7350,Delivered,11:48:23,1
8730,6847,Delivered,02:43:33,7
8731,9270,Not Delivered,00:24:18,10
8732,8064,Not Delivered,05:25:54,8
8733,3403,Not Delivered,05:46:51,7
8734,2223,Not Delivered,00:43:36,29
8735,5240,Order,19:18:03,27
8736,6398,Not Delivered,19:10:52,9
8737,370,Delivered,23:42:03,14
8738,9069,Not Delivered,15:48:26,12
8739,9584,Delivered,14:10:28,15
8740,8119,Delivered,20:59:21,11
8741,2931,Not Delivered,17:55:38,8
8742,7862,Order,15:39:29,8
8743,5092,Order,12:37:50,18
8744,2829,Order,00:57:15,24
8745,831,Order,06:46:58,26
8746,50,Not Delivered,10:07:58,17
8747,1597,Delivered,13:49:57,8
8748,8260,Order,03:04:16,6
8749,5437,Delivered,20:53:36,23
8750,8715,Not Delivered,12:20:34,33
8751,6567,Delivered,05:57:19,18
8752,8221,Not Delivered,01:08:47,14
8753,4485,Order,09:49:34,16
8754,3209,Order,22:16:34,4
8755,7006,Order,18:16:26,4
8756,3066,Not Delivered,02:23:08,3
8757,5173,Order,17:05:45,21
8758,3001,Order,11:34:49,24
8759,1864,Delivered,01:05:02,9
8760,3754,Order,06:56:16,14
8761,2703,Delivered,16:00:15,27
8762,3149,Delivered,16:38:03,16
8763,9675,Delivered,04:58:51,19
8764,8547,Order,11:05:18,32
8765,3940,Delivered,22:31:54,9
8766,9699,Delivered,02:34:42,22
8767,234,Not Delivered,20:54:31,18
8768,7612,Order,16:07:48,3
8769,2607,Not Delivered,15:40:36,12
8770,6967,Delivered,19:09:01,15
8771,295,Not Delivered,22:31:10,1
8772,3408,Order,01:51:59,7
8773,3943,Order,01:57:05,6
8774,5437,Order,11:36:06,2
8775,6113,Not Delivered,10:36:37,20
8776,858,Order,17:32:44,33
8777,631,Delivered,15:49:41,2
8778,216,Order,03:59:37,4
8779,2987,Order,15:28:37,2
8780,8976,Delivered,09:13:55,8
8781,1740,Delivered,01:28:19,27
8782,4268,Order,10:17:42,28
8783,2172,Not Delivered,03:17:32,16
8784,9439,Order,07:25:17,17
8785,2216,Not Delivered,11:08:30,16
8786,3363,Not Delivered,03:53:02,12
8787,1594,Not Delivered,03:41:18,34
8788,5143,Not Delivered,05:38:47,24
8789,4172,Order,00:31:50,30
8790,1914,Delivered,13:30:39,11
8791,9765,Not Delivered,10:51:08,26
8792,2668,Delivered,16:44:06,13
8793,6127,Order,13:34:13,18
8794,8089,Not Delivered,04:19:52,5
8795,7918,Not Delivered,13:32:30,15
8796,6907,Order,16:23:04,15
8797,4356,Not Delivered,19:39:45,25
8798,8199,Order,00:25:51,12
8799,9767,Not Delivered,19:42:20,13
8800,628,Not Delivered,03:25:19,32
8801,100,Order,02:03:57,26
8802,3744,Order,00:24:52,23
8803,2870,Not Delivered,22:50:08,3
8804,7933,Order,19:48:20,2
8805,5832,Not Delivered,12:04:55,26
8806,3057,Not Delivered,04:14:05,5
8807,7168,Not Delivered,09:47:31,17
8808,3636,Order,23:42:29,30
8809,1638,Not Delivered,20:11:17,16
8810,3792,Order,13:14:29,16
8811,2085,Delivered,02:39:44,6
8812,2341,Not Delivered,05:49:42,15
8813,6519,Delivered,08:35:05,22
8814,54,Not Delivered,06:52:34,5
8815,882,Not Delivered,22:13:29,5
8816,8835,Order,09:34:14,34
8817,1729,Delivered,15:09:55,1
8818,2535,Order,14:11:53,23
8819,5441,Order,20:03:33,28
8820,4680,Delivered,15:36:38,10
8821,4929,Delivered,21:57:29,29
8822,8361,Order,21:52:41,29
8823,177,Order,20:32:29,14
8824,3742,Order,05:14:39,7
8825,6042,Not Delivered,02:56:39,25
8826,7644,Order,07:16:22,20
8827,8059,Not Delivered,00:45:56,23
8828,9772,Delivered,15:09:20,32
8829,9869,Not Delivered,12:38:04,31
8830,3243,Order,13:42:01,12
8831,2556,Not Delivered,07:51:56,23
8832,668,Not Delivered,03:23:09,1
8833,1453,Delivered,16:57:52,34
8834,5832,Not Delivered,10:32:51,30
8835,3104,Order,17:43:23,2
8836,5115,Not Delivered,12:03:07,10
8837,3631,Not Delivered,04:31:32,5
